Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET Music,2364,0,6,5.890420797396441,2.7673130007315194,21.410555998954806,86781.0,19.835272086887763,0.0,6,6,7,7,8,9,10,12,17,21,21
GET,GET Music Playlists,2273,0,5,5.0757067694653735,1.756375000695698,30.20658400055254,2.0,19.07173157931298,0.0,5,5,6,6,7,8,9,11,17,30,30
GET,GET Playlist Music,2375,0,5,5.113167822735512,2.1747330010839505,20.38513000115927,2.0,19.927568192199,0.0,5,5,6,6,7,8,10,11,17,20,20
GET,GET User Playlists,2342,0,5,5.1408758471444616,2.2361539995472413,25.369633998707286,12.980785653287787,19.650679876265286,0.0,5,5,6,6,7,8,10,11,18,25,25
GET,GET Users,2286,0,6,5.779274484695176,2.4746400013100356,20.244580000507995,74891.0,19.180808794680807,0.0,6,6,7,7,8,9,10,11,19,20,20
,Aggregated,11640,0,5,5.400099874318069,1.756375000695698,30.20658400055254,32335.97998281787,97.66606052934584,0.0,5,6,6,7,8,9,10,11,18,25,30
